exp,emp_title,compensation,perc_remote,co_size,co_location,year,emp_location,emp_ID
MI,Machine Learning Engineer,145828,0.0,M,United Kingdom,2023,"(55.378051, -3.435973)",78357
SE,Computer Vision Software Engineer,53654,100.0,L,Canada,2023,"(52.132633, 5.291266)",35454
EN,Data Scientist,110000,50.0,S,United States,2023,"(37.09024, -95.712891)",50017
MI,Data Engineer,66837,100.0,M,United Kingdom,2023,"(55.378051, -3.435973)",69681
MI,Data Engineer,63192,100.0,M,United Kingdom,2023,"(55.378051, -3.435973)",36696
MI,Data Analyst,60761,0.0,M,United Kingdom,2023,"(55.378051, -3.435973)",28682
EX,Data Engineer,284000,100.0,M,United States,2023,"(37.09024, -95.712891)",45504
EX,Data Engineer,236000,100.0,M,United States,2023,"(37.09024, -95.712891)",77079
SE,Research Scientist,248100,0.0,M,Canada,2023,"(56.130366, -106.346771)",16387
SE,Research Scientist,145900,0.0,M,Canada,2023,"(56.130366, -106.346771)",90480
SE,Research Engineer,155850,0.0,M,United States,2023,"(37.09024, -95.712891)",48884
SE,Research Engineer,102544,0.0,M,United States,2023,"(37.09024, -95.712891)",71713
MI,Data Scientist,151410,100.0,M,United States,2023,"(37.09024, -95.712891)",81303
MI,Data Scientist,115360,100.0,M,United States,2023,"(37.09024, -95.712891)",13256
MI,Data Engineer,66531,100.0,M,Spain,2023,"(40.463667, -3.74922)",62786
MI,Data Engineer,59020,100.0,M,Spain,2023,"(40.463667, -3.74922)",51624
SE,Director of Data Science,125686,50.0,M,Canada,2023,"(56.130366, -106.346771)",85450
SE,Azure Data Engineer,100000,50.0,L,Netherlands,2023,"(52.132633, 5.291266)",39429
EN,Data Scientist,12767,50.0,L,India,2023,"(20.593684, 78.96288)",93619
SE,Data Scientist,185000,0.0,M,United Kingdom,2023,"(55.378051, -3.435973)",72898
SE,Data Scientist,120250,0.0,M,United Kingdom,2023,"(55.378051, -3.435973)",15220
EN,Data Engineer,26827,100.0,L,Germany,2023,"(51.165691, 10.451526)",94312
EN,Data Scientist,180000,100.0,M,United States,2022,"(37.09024, -95.712891)",18759
MI,Research Scientist,85000,0.0,M,United States,2023,"(37.09024, -95.712891)",95900
MI,Research Scientist,70000,0.0,M,United States,2023,"(37.09024, -95.712891)",60474
SE,BI Developer,135000,100.0,M,United States,2023,"(37.09024, -95.712891)",62149
SE,BI Developer,100000,100.0,M,United States,2023,"(37.09024, -95.712891)",42724
EX,Data Analytics Manager,155000,0.0,M,United States,2023,"(37.09024, -95.712891)",41952
EX,Data Analytics Manager,140000,0.0,M,United States,2023,"(37.09024, -95.712891)",87794
SE,Data Scientist,225000,100.0,M,United States,2023,"(37.09024, -95.712891)",64438
SE,ML Engineer,220000,0.0,M,United States,2023,"(37.09024, -95.712891)",66383
SE,ML Engineer,150000,0.0,M,United States,2023,"(37.09024, -95.712891)",87999
SE,Data Analytics Manager,204500,0.0,M,United States,2023,"(37.09024, -95.712891)",48277
SE,Data Analytics Manager,138900,0.0,M,United States,2023,"(37.09024, -95.712891)",95070
SE,Data Engineer,107000,100.0,M,United States,2023,"(37.09024, -95.712891)",99313
MI,Research Scientist,23000,100.0,L,India,2022,"(20.593684, 78.96288)",94918
MI,Machine Learning Engineer,110000,100.0,L,United States,2023,"(37.09024, -95.712891)",10592
SE,Data Engineer,265000,100.0,M,United States,2023,"(37.09024, -95.712891)",83778
SE,Data Engineer,182750,100.0,M,United States,2023,"(37.09024, -95.712891)",91603
SE,Data Engineer,137500,0.0,M,United States,2023,"(37.09024, -95.712891)",28201
EX,Head of Data Science,314100,0.0,M,United States,2023,"(37.09024, -95.712891)",70689
EX,Head of Data Science,195800,0.0,M,United States,2023,"(37.09024, -95.712891)",66107
SE,Applied Scientist,205000,0.0,M,United States,2023,"(37.09024, -95.712891)",61949
SE,Applied Scientist,180000,0.0,M,United States,2023,"(37.09024, -95.712891)",33304
SE,Data Scientist,165000,100.0,M,United States,2023,"(37.09024, -95.712891)",28689
SE,Data Scientist,144000,100.0,M,United States,2023,"(37.09024, -95.712891)",17558
EN,BI Developer,160000,0.0,M,United States,2023,"(37.09024, -95.712891)",14454
EN,BI Developer,100000,0.0,M,United States,2023,"(37.09024, -95.712891)",88007
EX,Data Engineer,200000,0.0,M,United States,2023,"(37.09024, -95.712891)",25574
MI,Data Analyst,150000,0.0,M,United States,2023,"(37.09024, -95.712891)",11497
SE,Data Manager,199000,0.0,M,United States,2023,"(37.09024, -95.712891)",11136
SE,Data Manager,112000,0.0,M,United States,2023,"(37.09024, -95.712891)",10501
EN,Big Data Engineer,130000,100.0,S,Sweden,2023,"(60.128161, 18.643501)",70265
EN,Data Engineer,160000,0.0,M,United States,2023,"(37.09024, -95.712891)",62358
EN,Data Engineer,135000,0.0,M,United States,2023,"(37.09024, -95.712891)",80686
SE,Data Scientist,183000,0.0,M,United States,2023,"(37.09024, -95.712891)",90425
SE,Data Scientist,134000,0.0,M,United States,2023,"(37.09024, -95.712891)",70569
SE,Applied Scientist,350000,0.0,L,United States,2023,"(37.09024, -95.712891)",62543
SE,Applied Scientist,262500,0.0,L,United States,2023,"(37.09024, -95.712891)",25625
SE,Data Analyst,122000,0.0,M,United States,2023,"(37.09024, -95.712891)",69514
SE,Data Analyst,94000,0.0,M,United States,2023,"(37.09024, -95.712891)",16169
SE,Machine Learning Engineer,276000,0.0,M,United States,2023,"(37.09024, -95.712891)",97080
SE,Machine Learning Engineer,184000,0.0,M,United States,2023,"(37.09024, -95.712891)",67529
MI,Machine Learning Engineer,180000,100.0,M,United States,2023,"(37.09024, -95.712891)",60141
MI,Machine Learning Engineer,150000,100.0,M,United States,2023,"(37.09024, -95.712891)",32593
SE,Data Scientist,209450,100.0,M,United States,2023,"(37.09024, -95.712891)",89223
SE,Data Scientist,158677,100.0,M,United States,2023,"(37.09024, -95.712891)",75861
MI,Data Analyst,103200,0.0,M,United States,2023,"(37.09024, -95.712891)",67562
MI,Data Analyst,61200,0.0,M,United States,2023,"(37.09024, -95.712891)",83085
MI,Data Scientist,155000,100.0,L,United States,2022,"(37.09024, -95.712891)",71417
EN,Marketing Data Engineer,66970,50.0,L,Singapore,2021,"(1.352083, 103.819836)",19264
SE,Data Scientist,63312,50.0,L,Estonia,2023,"(35.126413, 33.429859)",97197
SE,Data Scientist,240000,100.0,M,United States,2023,"(37.09024, -95.712891)",19892
SE,Data Scientist,139000,100.0,M,United States,2023,"(37.09024, -95.712891)",17937
SE,Data Architect,174500,0.0,M,United States,2023,"(37.09024, -95.712891)",14602
SE,Data Architect,113000,0.0,M,United States,2023,"(37.09024, -95.712891)",27498
SE,Data Analyst,87000,100.0,M,United States,2023,"(37.09024, -95.712891)",61878
SE,Data Analyst,160000,100.0,M,United States,2023,"(37.09024, -95.712891)",61492
SE,Data Analyst,108000,100.0,M,United States,2023,"(37.09024, -95.712891)",99550
SE,Data Engineer,107250,100.0,M,United States,2023,"(37.09024, -95.712891)",76361
SE,Data Engineer,300000,0.0,M,United States,2023,"(37.09024, -95.712891)",34666
SE,Data Engineer,119000,0.0,M,United States,2023,"(37.09024, -95.712891)",97255
SE,Data Scientist,285800,100.0,M,United States,2023,"(37.09024, -95.712891)",59359
SE,Data Scientist,154600,100.0,M,United States,2023,"(37.09024, -95.712891)",40514
MI,Head of Data Science,60795,50.0,L,India,2023,"(20.593684, 78.96288)",38294
EN,Data Analyst,30000,100.0,S,United States,2023,"(-38.416097, -63.616672)",39266
MI,Data Science Manager,220000,0.0,M,United States,2023,"(37.09024, -95.712891)",65541
MI,Data Science Manager,195000,0.0,M,United States,2023,"(37.09024, -95.712891)",24727
SE,Data Manager,168400,0.0,M,United States,2023,"(37.09024, -95.712891)",50920
SE,Analytics Engineer,200000,100.0,M,United States,2023,"(37.09024, -95.712891)",97799
SE,Analytics Engineer,175000,100.0,M,United States,2023,"(37.09024, -95.712891)",31358
SE,Analytics Engineer,231250,100.0,M,United States,2023,"(37.09024, -95.712891)",30375
SE,Analytics Engineer,138750,100.0,M,United States,2023,"(37.09024, -95.712891)",23543
SE,Data Engineer,153000,100.0,M,Canada,2023,"(56.130366, -106.346771)",22634
SE,Data Engineer,94000,100.0,M,Canada,2023,"(56.130366, -106.346771)",66254
SE,Data Engineer,90000,100.0,M,United States,2023,"(37.09024, -95.712891)",80131
EN,Data Scientist,124234,0.0,M,United States,2023,"(37.09024, -95.712891)",96358
EN,Data Scientist,74540,0.0,M,United States,2023,"(37.09024, -95.712891)",21759
MI,Data Analyst,109000,0.0,M,United States,2023,"(37.09024, -95.712891)",30450
MI,Data Analyst,79000,0.0,M,United States,2023,"(37.09024, -95.712891)",79140
SE,Machine Learning Engineer,84053,50.0,L,France,2022,"(46.227638, 2.213749)",63990
MI,Machine Learning Engineer,50000,0.0,S,Armenia,2023,"(40.069099, 45.038189)",32637
SE,Data Analyst,125600,100.0,M,United States,2023,"(37.09024, -95.712891)",69415
SE,Data Analyst,141290,0.0,M,United States,2023,"(37.09024, -95.712891)",53600
SE,Data Analyst,74178,0.0,M,United States,2023,"(37.09024, -95.712891)",98002
SE,Data Engineer,85000,100.0,M,United States,2023,"(37.09024, -95.712891)",67092
SE,Data Engineer,220000,0.0,M,United States,2023,"(37.09024, -95.712891)",82884
SE,Data Engineer,205600,100.0,M,United States,2023,"(37.09024, -95.712891)",14608
SE,Data Engineer,107500,100.0,M,United States,2023,"(37.09024, -95.712891)",94828
EN,Data Scientist,12888,50.0,S,India,2023,"(20.593684, 78.96288)",49516
MI,Data Analyst,52500,0.0,M,United States,2023,"(37.09024, -95.712891)",50708
SE,Data Scientist,84000,100.0,M,United States,2023,"(37.09024, -95.712891)",36192
SE,BI Analyst,125000,0.0,M,United States,2023,"(37.09024, -95.712891)",12907
SE,BI Analyst,110000,0.0,M,United States,2023,"(37.09024, -95.712891)",48638
SE,ML Engineer,200000,0.0,M,United States,2023,"(37.09024, -95.712891)",56842
SE,ML Engineer,135000,0.0,M,United States,2023,"(37.09024, -95.712891)",74999
EN,Business Data Analyst,48000,50.0,L,United States,2022,"(37.09024, -95.712891)",84916
EN,AI Developer,120000,50.0,S,Bosnia and Herzegovina,2023,"(43.915886, 17.679076)",67390
SE,Data Engineer,170000,100.0,M,United States,2023,"(37.09024, -95.712891)",25834
MI,Data Engineer,150000,0.0,M,United States,2023,"(37.09024, -95.712891)",38246
SE,Computer Vision Engineer,200000,100.0,S,United States,2023,"(37.09024, -95.712891)",31341
MI,Applied Data Scientist,80000,100.0,S,Kenya,2023,"(-0.023559, 37.906193)",57651
EN,Business Data Analyst,12877,50.0,L,Greece,2023,"(39.074208, 21.824312)",89762
EN,AI Developer,6304,0.0,S,Macedonia [FYROM],2022,"(41.608635, 21.745275)",59464
MI,Data Analytics Lead,17509,50.0,M,Singapore,2023,"(20.593684, 78.96288)",84059
SE,Data Scientist,257000,0.0,M,United States,2023,"(37.09024, -95.712891)",70936
SE,Data Scientist,77262,0.0,M,Latvia,2023,"(56.879635, 24.603189)",22410
SE,Data Scientist,38631,0.0,M,Latvia,2023,"(56.879635, 24.603189)",22604
SE,BI Developer,140000,100.0,M,United States,2023,"(37.09024, -95.712891)",95639
SE,BI Developer,110000,100.0,M,United States,2023,"(37.09024, -95.712891)",16587
SE,Research Scientist,151800,0.0,M,United States,2023,"(37.09024, -95.712891)",33289
MI,Data Scientist,53654,50.0,L,Romania,2023,"(45.943161, 24.96676)",66090
SE,Data Analyst,51508,0.0,M,Spain,2023,"(40.463667, -3.74922)",55083
SE,Data Analyst,40777,0.0,M,Spain,2023,"(40.463667, -3.74922)",46046
MI,Data Engineer,95000,100.0,M,United States,2023,"(37.09024, -95.712891)",39971
SE,Data Scientist,130000,100.0,M,United States,2023,"(37.09024, -95.712891)",61157
MI,Data Analyst,120000,100.0,M,United States,2023,"(37.09024, -95.712891)",60014
MI,Data Analyst,100000,100.0,M,United States,2023,"(37.09024, -95.712891)",95553
MI,Data Scientist,183310,0.0,M,United States,2023,"(37.09024, -95.712891)",91683
SE,Data Analyst,102500,100.0,M,United States,2023,"(37.09024, -95.712891)",94271
SE,Data Scientist,185000,0.0,M,United States,2023,"(37.09024, -95.712891)",16993
SE,Data Science Consultant,122000,0.0,M,United States,2023,"(37.09024, -95.712891)",63063
SE,Data Science Consultant,94000,0.0,M,United States,2023,"(37.09024, -95.712891)",15601
SE,Data Scientist,220000,0.0,M,United States,2023,"(37.09024, -95.712891)",10117
SE,Data Scientist,146000,0.0,M,United States,2023,"(37.09024, -95.712891)",90380
MI,Data Scientist,24740,50.0,L,Thailand,2023,"(15.870032, 100.992541)",76424
MI,Computer Vision Engineer,15897,100.0,M,India,2022,"(20.593684, 78.96288)",88457
SE,Data Science Consultant,145000,0.0,M,United States,2023,"(37.09024, -95.712891)",14385
SE,Data Science Consultant,128000,0.0,M,United States,2023,"(37.09024, -95.712891)",20183
SE,Data Scientist,182000,0.0,M,United States,2023,"(37.09024, -95.712891)",28743
SE,Data Engineer,122000,0.0,M,United States,2023,"(37.09024, -95.712891)",68338
SE,Data Engineer,94000,0.0,M,United States,2023,"(37.09024, -95.712891)",47467
SE,Machine Learning Engineer,77262,0.0,M,Latvia,2023,"(56.879635, 24.603189)",77840
SE,Machine Learning Engineer,38631,0.0,M,Latvia,2023,"(56.879635, 24.603189)",77659
EX,Data Scientist,300000,0.0,M,United States,2023,"(37.09024, -95.712891)",82750
MI,Data Analyst,135000,0.0,M,United States,2023,"(37.09024, -95.712891)",77761
MI,Data Analyst,105500,0.0,M,United States,2023,"(37.09024, -95.712891)",48814
MI,Data Scientist,110000,100.0,L,United States,2022,"(37.09024, -95.712891)",51075
SE,Data Scientist,168000,100.0,M,United States,2023,"(37.09024, -95.712891)",87811
MI,Data Analyst,78990,0.0,M,United Kingdom,2023,"(55.378051, -3.435973)",35045
MI,Data Analyst,43809,0.0,M,United Kingdom,2023,"(55.378051, -3.435973)",60027
SE,Data Scientist,153400,0.0,M,United States,2023,"(37.09024, -95.712891)",89700
SE,Data Scientist,122700,0.0,M,United States,2023,"(37.09024, -95.712891)",14726
SE,Data Scientist,205000,100.0,M,United States,2023,"(37.09024, -95.712891)",63638
MI,Machine Learning Engineer,145000,0.0,M,United States,2023,"(37.09024, -95.712891)",67035
MI,Machine Learning Engineer,87000,0.0,M,United States,2023,"(37.09024, -95.712891)",44490
EN,Data Scientist,50000,100.0,M,United States,2023,"(20.593684, 78.96288)",61885
SE,ML Engineer,234100,100.0,M,United States,2023,"(37.09024, -95.712891)",37712
SE,ML Engineer,203500,100.0,M,United States,2023,"(37.09024, -95.712891)",39405
SE,Data Scientist,223800,0.0,M,United States,2023,"(37.09024, -95.712891)",18031
SE,Data Scientist,172100,0.0,M,United States,2023,"(37.09024, -95.712891)",83701
SE,Data Engineer,232200,100.0,M,United States,2023,"(37.09024, -95.712891)",80715
SE,Data Engineer,167200,100.0,M,United States,2023,"(37.09024, -95.712891)",43733
SE,BI Developer,197000,0.0,M,United States,2023,"(37.09024, -95.712891)",10733
SE,BI Developer,106000,0.0,M,United States,2023,"(37.09024, -95.712891)",90133
SE,Research Scientist,180000,0.0,M,United States,2023,"(37.09024, -95.712891)",49150
SE,Research Scientist,145000,0.0,M,United States,2023,"(37.09024, -95.712891)",81405
SE,Data Lead,225000,0.0,M,United States,2023,"(37.09024, -95.712891)",74917
SE,Data Lead,200000,0.0,M,United States,2023,"(37.09024, -95.712891)",90724
SE,Data Engineer,114000,100.0,M,United States,2023,"(37.09024, -95.712891)",80487
SE,Data Engineer,291500,0.0,M,United States,2023,"(37.09024, -95.712891)",75470
EX,Data Engineer,196200,0.0,M,United States,2023,"(37.09024, -95.712891)",17269
EX,Data Engineer,150900,0.0,M,United States,2023,"(37.09024, -95.712891)",57222
SE,Data Scientist,168400,0.0,M,United States,2023,"(37.09024, -95.712891)",94364
SE,Data Scientist,105200,0.0,M,United States,2023,"(37.09024, -95.712891)",98036
MI,Data Engineer,95000,100.0,M,Spain,2023,"(40.463667, -3.74922)",32153
MI,Data Engineer,80000,100.0,M,Spain,2023,"(40.463667, -3.74922)",32534
MI,Data Analyst,116000,0.0,M,United States,2023,"(37.09024, -95.712891)",88310
MI,Data Analyst,72000,0.0,M,United States,2023,"(37.09024, -95.712891)",76954
SE,Analytics Engineer,207000,0.0,M,United States,2023,"(37.09024, -95.712891)",20434
SE,Analytics Engineer,167000,0.0,M,United States,2023,"(37.09024, -95.712891)",85416
SE,Machine Learning Engineer,145000,0.0,M,United States,2023,"(37.09024, -95.712891)",96182
SE,Machine Learning Engineer,135000,0.0,M,United States,2023,"(37.09024, -95.712891)",13631
MI,Data Engineer,105000,0.0,M,United States,2023,"(37.09024, -95.712891)",64150
MI,Data Engineer,70000,0.0,M,United States,2023,"(37.09024, -95.712891)",94199
SE,Data Engineer,133800,100.0,M,United States,2023,"(37.09024, -95.712891)",38818
SE,Data Engineer,96100,100.0,M,United States,2023,"(37.09024, -95.712891)",33933
MI,Data Analyst,120000,0.0,M,United States,2023,"(37.09024, -95.712891)",83724
SE,Data Science Engineer,140000,0.0,M,United States,2023,"(37.09024, -95.712891)",21135
SE,Data Science Engineer,100000,0.0,M,United States,2023,"(37.09024, -95.712891)",63277
SE,Research Scientist,120000,0.0,M,United States,2023,"(37.09024, -95.712891)",64799
SE,Cloud Database Engineer,140000,100.0,M,United States,2023,"(37.09024, -95.712891)",97374
SE,Cloud Database Engineer,115000,100.0,M,United States,2023,"(37.09024, -95.712891)",86203
SE,Data Science Manager,297300,100.0,M,United States,2023,"(37.09024, -95.712891)",55621
SE,Data Science Manager,198200,100.0,M,United States,2023,"(37.09024, -95.712891)",66220
MI,Machine Learning Engineer,219000,50.0,L,United States,2023,"(37.09024, -95.712891)",46083
SE,Applied Scientist,230000,100.0,M,United States,2023,"(37.09024, -95.712891)",97370
SE,Applied Scientist,196000,100.0,M,United States,2023,"(37.09024, -95.712891)",57122
SE,Data Engineer,110000,0.0,M,United States,2023,"(37.09024, -95.712891)",96971
SE,Applied Scientist,126100,0.0,L,United States,2023,"(37.09024, -95.712891)",47072
SE,Applied Scientist,72000,0.0,L,United States,2023,"(37.09024, -95.712891)",50275
MI,Machine Learning Engineer,175000,100.0,M,United States,2023,"(37.09024, -95.712891)",10830
MI,Machine Learning Engineer,140000,100.0,M,United States,2023,"(37.09024, -95.712891)",12733
SE,Data Analyst,240500,0.0,M,United States,2023,"(37.09024, -95.712891)",97208
SE,Data Analyst,137500,0.0,M,United States,2023,"(37.09024, -95.712891)",16796
MI,Data Scientist,187500,0.0,M,United States,2023,"(37.09024, -95.712891)",38010
MI,Data Scientist,165000,0.0,M,United States,2023,"(37.09024, -95.712891)",44990
MI,Machine Learning Research Engineer,72914,0.0,L,United Kingdom,2023,"(55.378051, -3.435973)",93759
SE,Research Scientist,165750,0.0,M,United States,2023,"(37.09024, -95.712891)",12797
SE,Machine Learning Scientist,225000,100.0,M,United States,2023,"(37.09024, -95.712891)",71524
SE,Machine Learning Scientist,165750,100.0,M,United States,2023,"(37.09024, -95.712891)",87441
MI,Machine Learning Engineer,109006,0.0,M,United Kingdom,2023,"(55.378051, -3.435973)",56742
MI,Machine Learning Engineer,67141,0.0,M,United Kingdom,2023,"(55.378051, -3.435973)",30427
